Index,X,Y,Z
2995,1079045.93,-4853356.74,3981837.24
2996,1079045.97,-4853356.78,3981837.19
2997,1079046.01,-4853356.82,3981837.13
2998,1079046.08,-4853356.88,3981837.03
2999,1079046.12,-4853357.00,3981837.03
3000,1079046.19,-4853357.10,3981837.05
3001,1079046.24,-4853357.21,3981837.07
3002,1079046.32,-4853357.30,3981837.09
3003,1079046.40,-4853357.40,3981837.11
3004,1079046.48,-4853357.44,3981837.20
3005,1079046.51,-4853357.47,3981837.16
3006,1079046.52,-4853357.48,3981837.15
3007,1079046.59,-4853357.59,3981837.15
3008,1079046.62,-4853357.70,3981837.17
3009,1079046.59,-4853357.75,3981837.12
3010,1079046.61,-4853357.87,3981837.13
3011,1079046.63,-4853357.86,3981837.13
3012,1079046.63,-4853357.86,3981837.13
3013,1079046.63,-4853357.93,3981837.21
3014,1079046.60,-4853357.90,3981837.26
3015,1079046.59,-4853357.85,3981837.31
3016,1079046.56,-4853357.79,3981837.40
3017,1079046.48,-4853357.73,3981837.48
3018,1079046.34,-4853357.60,3981837.52
3019,1079046.29,-4853357.57,3981837.58
3020,1079046.23,-4853357.59,3981837.73
3021,1079046.17,-4853357.55,3981837.79
3022,1079046.16,-4853357.57,3981837.77
3023,1079046.19,-4853357.56,3981837.77
3024,1079046.24,-4853357.54,3981837.79
3025,1079046.27,-4853357.51,3981837.81
3026,1079046.30,-4853357.49,3981837.83
3027,1079046.30,-4853357.49,3981837.83
3028,1079046.28,-4853357.39,3981837.80
3029,1079046.24,-4853357.37,3981837.84
3030,1079046.20,-4853357.34,3981837.88
3031,1079046.16,-4853357.34,3981837.90
3032,1079046.11,-4853357.36,3981837.88
3033,1079046.02,-4853357.32,3981837.79
3034,1079046.05,-4853357.43,3981837.81
3035,1079046.09,-4853357.52,3981837.86
3036,1079046.13,-4853357.59,3981837.91
3037,1079046.17,-4853357.71,3981837.91
3038,1079046.22,-4853357.83,3981837.91
3039,1079046.23,-4853357.95,3981837.94
3040,1079046.21,-4853358.13,3981838.03
3041,1079046.20,-4853358.23,3981838.09
3042,1079046.16,-4853358.31,3981838.15
3043,1079046.12,-4853358.41,3981838.21
3044,1079046.06,-4853358.41,3981838.21
3045,1079045.98,-4853358.45,3981838.18
3046,1079045.92,-4853358.45,3981838.05
3047,1079045.88,-4853358.41,3981837.94
3048,1079045.88,-4853358.48,3981837.87
3049,1079045.91,-4853358.59,3981837.88
3050,1079045.96,-4853358.61,3981837.84
3051,1079046.01,-4853358.63,3981837.80
3052,1079045.99,-4853358.55,3981837.73
3053,1079045.99,-4853358.49,3981837.66
3054,1079046.02,-4853358.51,3981837.63
3055,1079046.07,-4853358.52,3981837.60
3056,1079046.13,-4853358.48,3981837.47
3057,1079046.12,-4853358.47,3981837.34
3058,1079046.15,-4853358.47,3981837.17
3059,1079046.19,-4853358.45,3981837.02
3060,1079046.20,-4853358.42,3981836.88
3061,1079046.23,-4853358.48,3981836.81
3062,1079046.24,-4853358.42,3981836.72
3063,1079046.29,-4853358.42,3981836.70
3064,1079046.30,-4853358.31,3981836.67
3065,1079046.38,-4853358.22,3981836.61
3066,1079046.43,-4853358.13,3981836.55
3067,1079046.46,-4853358.01,3981836.53
3068,1079046.49,-4853357.96,3981836.57
3069,1079046.49,-4853357.94,3981836.60
3070,1079046.51,-4853357.90,3981836.64
3071,1079046.52,-4853357.91,3981836.79
3072,1079046.51,-4853357.81,3981836.91
3073,1079046.49,-4853357.74,3981836.99
3074,1079046.42,-4853357.70,3981837.06
3075,1079046.39,-4853357.67,3981837.11
3076,1079046.38,-4853357.63,3981837.16
3077,1079046.37,-4853357.59,3981837.21
3078,1079046.34,-4853357.55,3981837.27
3079,1079046.34,-4853357.52,3981837.31
3080,1079046.30,-4853357.41,3981837.29
3081,1079046.22,-4853357.46,3981837.41
3082,1079046.16,-4853357.46,3981837.43
3083,1079046.16,-4853357.57,3981837.61
3084,1079046.09,-4853357.53,3981837.68
3085,1079046.07,-4853357.58,3981837.79
3086,1079046.09,-4853357.57,3981837.79
3087,1079046.11,-4853357.63,3981837.87
3088,1079046.10,-4853357.65,3981837.85
3089,1079046.13,-4853357.66,3981837.82
3090,1079046.20,-4853357.73,3981837.88
3091,1079046.19,-4853357.66,3981837.82
3092,1079046.23,-4853357.64,3981837.82
3093,1079046.25,-4853357.71,3981837.90
3094,1079046.30,-4853357.77,3981837.98
3095,1079046.31,-4853357.73,3981838.02
3096,1079046.34,-4853357.81,3981838.07
3097,1079046.34,-4853357.89,3981838.13
3098,1079046.35,-4853357.99,3981838.16
3099,1079046.37,-4853357.99,3981838.16
3100,1079046.40,-4853358.06,3981838.23
3101,1079046.41,-4853358.03,3981838.11
3102,1079046.43,-4853358.07,3981838.05
3103,1079046.41,-4853358.13,3981837.99
3104,1079046.45,-4853358.23,3981838.01
3105,1079046.45,-4853358.27,3981837.97
3106,1079046.41,-4853358.31,3981837.92
3107,1079046.40,-4853358.34,3981837.90
3108,1079046.36,-4853358.36,3981837.88
3109,1079046.37,-4853358.44,3981837.95
3110,1079046.40,-4853358.44,3981837.93
3111,1079046.40,-4853358.51,3981838.01
3112,1079046.36,-4853358.41,3981837.97
3113,1079046.36,-4853358.40,3981837.98
3114,1079046.37,-4853358.32,3981837.92
3115,1079046.39,-4853358.23,3981837.86
3116,1079046.39,-4853358.16,3981837.80
3117,1079046.39,-4853358.08,3981837.73
3118,1079046.39,-4853358.01,3981837.66
3119,1079046.32,-4853357.97,3981837.57
3120,1079046.30,-4853357.99,3981837.54
3121,1079046.30,-4853358.03,3981837.49
3122,1079046.28,-4853358.00,3981837.38
3123,1079046.31,-4853357.95,3981837.27
3124,1079046.32,-4853357.98,3981837.24
3125,1079046.33,-4853357.95,3981837.10
3126,1079046.32,-4853357.90,3981837.02
3127,1079046.27,-4853357.80,3981836.98
3128,1079046.22,-4853357.79,3981837.01
3129,1079046.15,-4853357.78,3981837.04
3130,1079046.09,-4853357.71,3981836.99
3131,1079046.03,-4853357.62,3981836.95
3132,1079046.00,-4853357.61,3981836.97
3133,1079045.96,-4853357.55,3981836.89
3134,1079045.99,-4853357.57,3981836.86
3135,1079045.99,-4853357.57,3981836.86
3136,1079046.05,-4853357.51,3981836.76
3137,1079046.09,-4853357.56,3981836.69
3138,1079046.16,-4853357.58,3981836.64
3139,1079046.20,-4853357.59,3981836.63
3140,1079046.21,-4853357.55,3981836.66
3141,1079046.20,-4853357.59,3981836.63
3142,1079046.23,-4853357.56,3981836.64
3143,1079046.30,-4853357.62,3981836.72
3144,1079046.32,-4853357.59,3981836.75
3145,1079046.38,-4853357.65,3981836.83
3146,1079046.39,-4853357.70,3981836.91
3147,1079046.38,-4853357.69,3981836.93
3148,1079046.43,-4853357.66,3981836.95
3149,1079046.45,-4853357.66,3981836.95
3150,1079046.43,-4853357.59,3981836.88
3151,1079046.42,-4853357.55,3981836.93
3152,1079046.40,-4853357.45,3981836.89
3153,1079046.34,-4853357.35,3981836.88
3154,1079046.29,-4853357.23,3981836.87
3155,1079046.30,-4853357.19,3981836.92
3156,1079046.25,-4853357.07,3981836.92
3157,1079046.20,-4853356.96,3981836.90
3158,1079046.20,-4853356.95,3981836.93
3159,1079046.20,-4853356.91,3981836.96
3160,1079046.22,-4853356.85,3981837.03
3161,1079046.23,-4853356.75,3981836.99
3162,1079046.21,-4853356.63,3981836.99
3163,1079046.23,-4853356.57,3981837.05
3164,1079046.24,-4853356.55,3981837.08
3165,1079046.18,-4853356.54,3981837.11
3166,1079046.16,-4853356.61,3981837.18
3167,1079046.16,-4853356.59,3981837.20
3168,1079046.19,-4853356.57,3981837.23
3169,1079046.23,-4853356.55,3981837.24
3170,1079046.28,-4853356.53,3981837.24
3171,1079046.33,-4853356.48,3981837.28
3172,1079046.34,-4853356.44,3981837.34
3173,1079046.34,-4853356.36,3981837.28
3174,1079046.33,-4853356.27,3981837.23
3175,1079046.31,-4853356.20,3981837.16
3176,1079046.31,-4853356.20,3981837.16
3177,1079046.29,-4853356.11,3981837.12
3178,1079046.25,-4853356.07,3981837.02
3179,1079046.25,-4853356.07,3981837.02
3180,1079046.24,-4853356.09,3981836.98
3181,1079046.24,-4853356.09,3981836.98
3182,1079046.20,-4853356.13,3981836.95
3183,1079046.20,-4853356.13,3981836.95
3184,1079046.15,-4853356.13,3981836.97
3185,1079046.09,-4853356.16,3981836.95
3186,1079046.05,-4853356.14,3981836.98
3187,1079046.09,-4853356.12,3981837.00
3188,1079046.12,-4853356.13,3981836.98
3189,1079046.09,-4853356.21,3981837.05
3190,1079046.09,-4853356.23,3981837.02
3191,1079046.06,-4853356.23,3981837.03
3192,1079046.05,-4853356.22,3981837.05
3193,1079046.05,-4853356.21,3981837.06
3194,1079046.05,-4853356.21,3981837.06
3195,1079046.10,-4853356.27,3981837.14
3196,1079046.08,-4853356.23,3981837.18
3197,1079046.06,-4853356.21,3981837.21
3198,1079046.05,-4853356.16,3981837.28
3199,1079046.05,-4853356.12,3981837.33
3200,1079046.02,-4853356.09,3981837.37
3201,1079045.96,-4853356.09,3981837.38
3202,1079045.95,-4853356.17,3981837.45
3203,1079045.99,-4853356.28,3981837.47
3204,1079046.02,-4853356.31,3981837.42
3205,1079046.09,-4853356.41,3981837.45
3206,1079046.13,-4853356.44,3981837.40
3207,1079046.21,-4853356.53,3981837.42
3208,1079046.23,-4853356.48,3981837.31
3209,1079046.25,-4853356.51,3981837.28
3210,1079046.23,-4853356.53,3981837.26
3211,1079046.24,-4853356.55,3981837.23
3212,1079046.25,-4853356.60,3981837.17
3213,1079046.27,-4853356.64,3981837.11
3214,1079046.29,-4853356.71,3981837.02
3215,1079046.30,-4853356.68,3981836.91
3216,1079046.28,-4853356.73,3981836.84
3217,1079046.27,-4853356.75,3981836.82
3218,1079046.24,-4853356.77,3981836.80
3219,1079046.22,-4853356.77,3981836.82
3220,1079046.19,-4853356.70,3981836.74
3221,1079046.18,-4853356.73,3981836.71
3222,1079046.13,-4853356.72,3981836.58
3223,1079046.16,-4853356.69,3981836.45
3224,1079046.20,-4853356.73,3981836.38
3225,1079046.20,-4853356.71,3981836.25
3226,1079046.27,-4853356.84,3981836.24
3227,1079046.36,-4853356.95,3981836.24
3228,1079046.43,-4853357.00,3981836.16
3229,1079046.52,-4853357.00,3981836.13
3230,1079046.53,-4853356.91,3981836.09
3231,1079046.57,-4853356.97,3981836.16
3232,1079046.52,-4853356.93,3981836.22
3233,1079046.44,-4853356.89,3981836.29
3234,1079046.30,-4853356.82,3981836.26
3235,1079046.20,-4853356.83,3981836.27
3236,1079046.11,-4853356.81,3981836.31
3237,1079046.02,-4853356.78,3981836.37
3238,1079045.92,-4853356.77,3981836.41
3239,1079045.88,-4853356.85,3981836.49
3240,1079045.85,-4853356.94,3981836.55
3241,1079045.83,-4853356.89,3981836.61
3242,1079045.84,-4853356.95,3981836.70
3243,1079045.87,-4853356.99,3981836.80
3244,1079045.85,-4853357.06,3981836.88
3245,1079045.82,-4853357.06,3981836.88
3246,1079045.80,-4853357.08,3981836.88
3247,1079045.77,-4853357.16,3981836.94
3248,1079045.74,-4853357.18,3981836.92
3249,1079045.76,-4853357.16,3981836.94
3250,1079045.76,-4853357.16,3981836.94
3251,1079045.73,-4853357.07,3981836.90
3252,1079045.72,-4853357.13,3981836.99
3253,1079045.77,-4853357.00,3981836.97
3254,1079045.83,-4853356.95,3981837.02
3255,1079045.85,-4853357.00,3981837.11
3256,1079045.89,-4853356.97,3981837.13
3257,1079045.88,-4853356.94,3981837.18
3258,1079045.88,-4853356.91,3981837.21
3259,1079045.85,-4853357.00,3981837.27
3260,1079045.88,-4853356.97,3981837.30
3261,1079045.91,-4853356.95,3981837.31
3262,1079045.96,-4853357.01,3981837.39
3263,1079046.01,-4853357.18,3981837.48
3264,1079046.05,-4853357.34,3981837.45
3265,1079046.10,-4853357.53,3981837.52
3266,1079046.14,-4853357.62,3981837.56
3267,1079046.18,-4853357.68,3981837.63
3268,1079046.27,-4853357.85,3981837.73
3269,1079046.27,-4853357.91,3981837.80
3270,1079046.23,-4853357.99,3981837.88
3271,1079046.24,-4853358.02,3981837.85
3272,1079046.27,-4853358.11,3981837.88
3273,1079046.30,-4853358.13,3981837.86
3274,1079046.37,-4853358.32,3981837.92
3275,1079046.42,-4853358.42,3981837.95
3276,1079046.43,-4853358.47,3981837.88
3277,1079046.44,-4853358.50,3981837.84
3278,1079046.46,-4853358.53,3981837.80
3279,1079046.51,-4853358.55,3981837.77
3280,1079046.50,-4853358.57,3981837.74
3281,1079046.48,-4853358.55,3981837.61
3282,1079046.52,-4853358.51,3981837.50
3283,1079046.57,-4853358.44,3981837.41
3284,1079046.59,-4853358.40,3981837.29
3285,1079046.70,-4853358.41,3981837.24
3286,1079046.73,-4853358.37,3981837.13
3287,1079046.78,-4853358.30,3981837.03
3288,1079046.84,-4853358.30,3981837.02
3289,1079046.88,-4853358.32,3981836.99
3290,1079046.91,-4853358.24,3981836.91
3291,1079046.93,-4853358.30,3981836.99
3292,1079046.92,-4853358.22,3981836.95
3293,1079046.95,-4853358.20,3981836.95
3294,1079046.91,-4853358.15,3981836.87
3295,1079046.86,-4853358.19,3981836.84
3296,1079046.77,-4853358.22,3981836.82
3297,1079046.71,-4853358.21,3981836.85
3298,1079046.66,-4853358.14,3981836.79
3299,1079046.62,-4853358.16,3981836.77
3300,1079046.60,-4853358.23,3981836.85
3301,1079046.59,-4853358.23,3981836.87
3302,1079046.62,-4853358.30,3981836.91
3303,1079046.59,-4853358.30,3981836.93
3304,1079046.59,-4853358.30,3981836.93
3305,1079046.56,-4853358.34,3981836.88
3306,1079046.54,-4853358.38,3981836.86
3307,1079046.53,-4853358.52,3981836.84
3308,1079046.48,-4853358.48,3981836.74
3309,1079046.49,-4853358.49,3981836.73
3310,1079046.52,-4853358.49,3981836.71
3311,1079046.59,-4853358.52,3981836.67
3312,1079046.69,-4853358.51,3981836.66
3313,1079046.83,-4853358.46,3981836.67
3314,1079046.92,-4853358.36,3981836.61
3315,1079047.01,-4853358.34,3981836.62
3316,1079047.08,-4853358.25,3981836.55
3317,1079047.11,-4853358.25,3981836.53
3318,1079047.14,-4853358.20,3981836.42
3319,1079047.16,-4853358.13,3981836.34
3320,1079047.15,-4853358.03,3981836.31
3321,1079047.15,-4853357.91,3981836.29
3322,1079047.20,-4853357.77,3981836.30
3323,1079047.18,-4853357.64,3981836.30
3324,1079047.15,-4853357.55,3981836.41
3325,1079047.05,-4853357.49,3981836.52
3326,1079046.95,-4853357.48,3981836.55
3327,1079046.86,-4853357.45,3981836.61
3328,1079046.80,-4853357.44,3981836.64
3329,1079046.71,-4853357.46,3981836.64
3330,1079046.68,-4853357.53,3981836.72
3331,1079046.65,-4853357.59,3981836.83
3332,1079046.62,-4853357.55,3981836.87
3333,1079046.56,-4853357.55,3981836.90
3334,1079046.55,-4853357.70,3981837.02
3335,1079046.52,-4853357.77,3981837.12
3336,1079046.54,-4853357.90,3981837.27
3337,1079046.52,-4853357.94,3981837.39
3338,1079046.48,-4853357.98,3981837.51
3339,1079046.45,-4853358.02,3981837.63
3340,1079046.42,-4853357.95,3981837.72
3341,1079046.41,-4853357.98,3981837.84
3342,1079046.41,-4853357.96,3981837.87
3343,1079046.44,-4853357.91,3981837.92
3344,1079046.49,-4853357.88,3981837.95
3345,1079046.55,-4853357.78,3981837.89
3346,1079046.56,-4853357.67,3981837.85
3347,1079046.50,-4853357.66,3981837.90
3348,1079046.45,-4853357.63,3981837.95
3349,1079046.50,-4853357.59,3981837.97
3350,1079046.50,-4853357.57,3981838.00
3351,1079046.44,-4853357.50,3981837.94
3352,1079046.42,-4853357.49,3981837.95
3353,1079046.44,-4853357.49,3981837.95
3354,1079046.44,-4853357.49,3981837.95
3355,1079046.44,-4853357.44,3981837.86
3356,1079046.45,-4853357.43,3981837.86
3357,1079046.47,-4853357.44,3981837.84
3358,1079046.48,-4853357.52,3981837.91
3359,1079046.47,-4853357.51,3981837.92
3360,1079046.48,-4853357.52,3981837.91
3361,1079046.48,-4853357.53,3981837.89
3362,1079046.45,-4853357.65,3981837.91
3363,1079046.42,-4853357.68,3981837.88
3364,1079046.41,-4853357.80,3981837.91
3365,1079046.29,-4853357.91,3981837.80
3366,1079046.23,-4853358.06,3981837.80
3367,1079046.21,-4853358.14,3981837.70
3368,1079046.24,-4853358.23,3981837.59
3369,1079046.34,-4853358.36,3981837.57
3370,1079046.39,-4853358.41,3981837.49
3371,1079046.44,-4853358.42,3981837.47
3372,1079046.48,-4853358.35,3981837.38
3373,1079046.55,-4853358.36,3981837.34
3374,1079046.64,-4853358.30,3981837.24
3375,1079046.68,-4853358.40,3981837.26
3376,1079046.76,-4853358.46,3981837.17
3377,1079046.84,-4853358.48,3981837.12
3378,1079046.86,-4853358.45,3981836.99
3379,1079046.91,-4853358.50,3981836.92
3380,1079046.98,-4853358.48,3981836.77
3381,1079047.05,-4853358.44,3981836.64
3382,1079047.07,-4853358.34,3981836.59
3383,1079047.13,-4853358.23,3981836.55
3384,1079047.19,-4853358.13,3981836.49
3385,1079047.18,-4853358.04,3981836.45
3386,1079047.14,-4853358.00,3981836.51
3387,1079047.09,-4853357.88,3981836.52
3388,1079047.00,-4853357.84,3981836.59
3389,1079046.88,-4853357.81,3981836.64
3390,1079046.83,-4853357.78,3981836.70
3391,1079046.78,-4853357.77,3981836.73
3392,1079046.72,-4853357.78,3981836.73
3393,1079046.67,-4853357.87,3981836.79
3394,1079046.57,-4853357.88,3981836.80
3395,1079046.49,-4853357.95,3981836.91
3396,1079046.46,-4853357.94,3981836.93
3397,1079046.43,-4853358.00,3981837.02
3398,1079046.42,-4853357.98,3981837.05
3399,1079046.36,-4853357.95,3981837.10
3400,1079046.34,-4853358.01,3981837.20
3401,1079046.35,-4853358.03,3981837.32
3402,1079046.39,-4853358.08,3981837.41
3403,1079046.44,-4853358.15,3981837.47
3404,1079046.46,-4853358.13,3981837.50
3405,1079046.48,-4853358.20,3981837.56
3406,1079046.44,-4853358.15,3981837.63
3407,1079046.41,-4853358.02,3981837.64
3408,1079046.43,-4853358.00,3981837.66
3409,1079046.40,-4853357.87,3981837.66
3410,1079046.40,-4853357.80,3981837.74
3411,1079046.41,-4853357.78,3981837.77
3412,1079046.36,-4853357.62,3981837.66
3413,1079046.34,-4853357.63,3981837.66
3414,1079046.30,-4853357.45,3981837.56
3415,1079046.29,-4853357.35,3981837.52
3416,1079046.31,-4853357.27,3981837.46
3417,1079046.31,-4853357.25,3981837.48
3418,1079046.32,-4853357.25,3981837.48
3419,1079046.32,-4853357.17,3981837.41
3420,1079046.32,-4853357.05,3981837.40
3421,1079046.37,-4853357.03,3981837.41
3422,1079046.36,-4853356.95,3981837.36
3423,1079046.35,-4853357.04,3981837.41
3424,1079046.38,-4853357.07,3981837.37
3425,1079046.38,-4853357.27,3981837.44
3426,1079046.41,-4853357.42,3981837.41
3427,1079046.45,-4853357.62,3981837.48
3428,1079046.42,-4853357.64,3981837.45
3429,1079046.43,-4853357.73,3981837.52
3430,1079046.38,-4853357.72,3981837.53
3431,1079046.27,-4853357.70,3981837.59
3432,1079046.22,-4853357.70,3981837.60
3433,1079046.21,-4853357.76,3981837.69
3434,1079046.21,-4853357.74,3981837.70
3435,1079046.16,-4853357.74,3981837.72
3436,1079046.15,-4853357.74,3981837.72
3437,1079046.12,-4853357.80,3981837.81
3438,1079046.16,-4853357.73,3981837.73
3439,1079046.22,-4853357.71,3981837.75
3440,1079046.23,-4853357.66,3981837.79
3441,1079046.31,-4853357.60,3981837.85
3442,1079046.33,-4853357.47,3981837.84
3443,1079046.38,-4853357.41,3981837.90
3444,1079046.38,-4853357.29,3981837.90
3445,1079046.39,-4853357.09,3981837.81
3446,1079046.37,-4853356.97,3981837.81
3447,1079046.32,-4853356.77,3981837.74
3448,1079046.30,-4853356.68,3981837.70
3449,1079046.29,-4853356.58,3981837.66
3450,1079046.27,-4853356.66,3981837.72
3451,1079046.22,-4853356.57,3981837.69
3452,1079046.17,-4853356.59,3981837.69
3453,1079046.18,-4853356.52,3981837.59
3454,1079046.15,-4853356.53,3981837.59
3455,1079046.13,-4853356.56,3981837.57
3456,1079046.11,-4853356.48,3981837.51
3457,1079046.10,-4853356.52,3981837.46
3458,1079046.15,-4853356.65,3981837.45
3459,1079046.20,-4853356.73,3981837.34
3460,1079046.17,-4853356.84,3981837.22
3461,1079046.16,-4853357.02,3981837.16
3462,1079046.17,-4853357.23,3981837.07
3463,1079046.25,-4853357.39,3981837.01
3464,1079046.38,-4853357.55,3981836.94
3465,1079046.43,-4853357.61,3981836.85
3466,1079046.50,-4853357.71,3981836.88
3467,1079046.52,-4853357.64,3981836.80
3468,1079046.53,-4853357.67,3981836.75
3469,1079046.49,-4853357.63,3981836.66
3470,1079046.47,-4853357.65,3981836.63
3471,1079046.47,-4853357.69,3981836.59
3472,1079046.48,-4853357.70,3981836.58
3473,1079046.50,-4853357.72,3981836.55
3474,1079046.55,-4853357.73,3981836.52
3475,1079046.58,-4853357.73,3981836.52
3476,1079046.62,-4853357.63,3981836.45
3477,1079046.68,-4853357.66,3981836.56
3478,1079046.67,-4853357.56,3981836.52
3479,1079046.66,-4853357.46,3981836.49
3480,1079046.65,-4853357.38,3981836.45
3481,1079046.60,-4853357.38,3981836.45
3482,1079046.51,-4853357.43,3981836.41
3483,1079046.43,-4853357.47,3981836.39
3484,1079046.41,-4853357.46,3981836.40
3485,1079046.38,-4853357.47,3981836.40
3486,1079046.35,-4853357.46,3981836.41
3487,1079046.39,-4853357.42,3981836.46
3488,1079046.41,-4853357.48,3981836.54
3489,1079046.45,-4853357.55,3981836.60
3490,1079046.42,-4853357.62,3981836.69
3491,1079046.40,-4853357.61,3981836.70
3492,1079046.40,-4853357.66,3981836.80
3493,1079046.35,-4853357.66,3981836.81
3494,1079046.32,-4853357.65,3981836.84
3495,1079046.30,-4853357.70,3981836.93
3496,1079046.28,-4853357.67,3981836.98
3497,1079046.31,-4853357.61,3981837.05
3498,1079046.40,-4853357.52,3981837.13
3499,1079046.47,-4853357.51,3981837.28
3500,1079046.52,-4853357.43,3981837.37
3501,1079046.57,-4853357.34,3981837.45
3502,1079046.59,-4853357.27,3981837.54
3503,1079046.57,-4853357.17,3981837.51
3504,1079046.53,-4853357.04,3981837.52
3505,1079046.52,-4853357.01,3981837.56
3506,1079046.45,-4853356.91,3981837.52
3507,1079046.48,-4853356.88,3981837.57
3508,1079046.48,-4853356.85,3981837.60
3509,1079046.48,-4853356.73,3981837.58
3510,1079046.44,-4853356.71,3981837.63
3511,1079046.35,-4853356.70,3981837.65
3512,1079046.32,-4853356.70,3981837.66
3513,1079046.27,-4853356.74,3981837.78
